hotspot_id,particle_i,particle_j,x_nm,y_nm,gap_nm,radius_i_nm,radius_j_nm,coordination_i,coordination_j,euclidean_distance_nm,geodesic_distance_nm,geodesic_steps,Einc_x_real,Einc_x_imag,Einc_y_real,Einc_y_imag,Einc_z_real,Einc_z_imag,Escat_x_real,Escat_x_imag,Escat_y_real,Escat_y_imag,Escat_z_real,Escat_z_imag,Etotal_x_real,Etotal_x_imag,Etotal_y_real,Etotal_y_imag,Etotal_z_real,Etotal_z_imag,M2_inc,M2_scat,M2_total,M4,f_inc,f_scat,remote_classification
208,126,144,341.5212927332537,-28.915235958354046,2.9437415250790764,10.0,10.0,3,2,490.5413810319572,497.35824984493,22,2.837975598298638e-35,0.0,0.0,0.0,0.0,0.0,-0.005710564964747443,-0.0014598600641068558,-0.0024273204770293793,-0.0011721396043035334,0.0,0.0,-0.005710564964747443,-0.0014598600641068558,-0.0024273204770293793,-0.0011721396043035334,0.0,0.0,8.054105496538514e-70,4.200753957355803e-05,4.200753957355803e-05,1.7646333810240437e-09,1.9172999843123957e-65,1.0,transition
209,127,141,215.2735624372653,87.46449530019815,3.149830330058556,10.0,10.0,3,2,472.0543868480758,395.6462497264088,18,1.0183120461291917e-32,0.0,0.0,0.0,0.0,0.0,-0.000961960370229686,-0.007431059363739453,0.0006055374958015177,0.0015014933010304228,0.0,0.0,-0.000961960370229686,-0.007431059363739453,0.0006055374958015177,0.0015014933010304228,0.0,0.0,1.036959423291821e-64,5.876716881317306e-05,5.876716881317306e-05,3.45358013031598e-09,1.764521661045852e-60,1.0,transition
210,127,173,211.3367960412279,99.8876049262291,4.624218404436867,10.0,10.0,3,1,479.4412885440984,399.20534754857135,18,9.972295463979315e-34,0.0,0.0,0.0,0.0,0.0,-0.002235513995318049,0.0003438634716890156,-0.002969435001622644,0.0004015656780023544,0.0,0.0,-0.002235513995318049,0.0003438634716890156,-0.002969435001622644,0.0004015656780023544,0.0,0.0,9.944667682090242e-67,1.4094564133036052e-05,1.4094564133036052e-05,1.9865673810026632e-10,7.055675924579374e-62,1.0,transition
211,128,130,182.97677876996823,-96.59254390319063,3.1300383862003045,10.0,10.0,2,2,320.6776539110835,373.40553178105375,17,1.7229079174303617e-15,0.0,0.0,0.0,0.0,0.0,-0.00848329454477999,0.0008255582947001318,0.005509524001888452,-0.0017589669828784165,0.0,0.0,-0.008483294544778268,0.0008255582947001318,0.005509524001888452,-0.0017589669828784165,0.0,0.0,2.9684116919442263e-30,0.00010609665240568351,0.00010609665240565426,1.1256499651686222e-08,2.797837278215603e-26,1.0000000000002756,transition
212,129,143,363.28448260793266,-125.97706807887859,3.934585312817653,10.0,10.0,3,2,468.75828397270703,551.032176198731,25,2.8384991407650494e-32,0.0,0.0,0.0,0.0,0.0,-0.004272465054150089,0.00016564616309157058,-0.002309740683958874,-1.528065349172457e-05,0.0,0.0,-0.004272465054150089,0.00016564616309157058,-0.002309740683958874,-1.528065349172457e-05,0.0,0.0,8.057077372123923e-64,2.361653181578663e-05,2.361653181578663e-05,5.57740575006062e-10,3.411625989358063e-59,1.0,transition
213,129,171,363.153376351656,-137.0889219151669,3.3198488080065545,10.0,10.0,3,2,465.0584380212141,556.0807058721527,25,8.894356145013355e-32,0.0,0.0,0.0,0.0,0.0,-0.003472051268708058,-0.0009755590824173203,0.0018816126561938395,0.0003813659896681661,0.0,0.0,-0.003472051268708058,-0.0009755590824173203,0.0018816126561938395,0.0003813659896681661,0.0,0.0,7.910957123433684e-63,1.6692761741848573e-05,1.6692761741848573e-05,2.786482945701234e-10,4.739154159015521e-58,1.0,transition
214,130,180,203.23700325101726,-108.61526384824627,4.039162292301377,10.0,10.0,2,1,330.97508187504224,396.96444709776,18,1.874425181497738e-16,0.0,0.0,0.0,0.0,0.0,-0.0061460663961526935,0.0021939127562948875,0.0033148438237539614,-0.001961464782225872,0.0,0.0,-0.006146066396152506,0.0021939127562948875,0.0033148438237539614,-0.001961464782225872,0.0,0.0,3.5134697610328275e-32,5.7422918995942964e-05,5.742291899594066e-05,3.2973916260143625e-09,6.118584395337342e-28,1.0000000000000402,transition
215,132,137,164.49402064538413,-329.3398146629633,3.7766334433898976,10.0,10.0,2,3,247.921841312296,207.20364361974566,10,1.4980712270973871e-09,0.0,0.0,0.0,0.0,0.0,0.009265366003519787,0.008495458093374392,-0.011967462251389182,-0.01219423848983118,0.0,0.0,0.009265367501591015,0.008495458093374392,-0.011967462251389182,-0.01219423848983118,0.0,0.0,2.244217401457071e-18,0.0004499394204807659,0.00044993944824112456,2.024455070835276e-07,4.9878209395287e-15,0.999999938302012,transition
216,133,146,91.76298028826321,-310.22672396076666,2.8347932464999666,10.0,10.0,2,2,172.94188294618147,159.60637619282772,8,5.081911595385309e-05,0.0,0.0,0.0,0.0,0.0,-0.00643145436746951,-0.0033138620891934047,-0.026998498126394484,-0.0009146884667848925,0.0,0.0,-0.006380635251515657,-0.0033138620891934047,-0.026998498126394484,-0.0009146884667848925,0.0,0.0,2.5825825463311657e-09,0.0007821008432992315,0.0007814497442312731,6.106637027591221e-07,3.304860696923896e-06,1.0008331937821529,transition
217,134,170,42.737539957581326,-230.56817378581493,2.1803875789148286,10.0,10.0,3,2,131.90845173179136,0.0,0,0.003176379974068583,0.0,0.0,0.0,0.0,0.0,-0.025181019065045284,-0.006654497582361272,0.05082792780259472,0.008714999310480094,0.0,0.0,-0.0220046390909767,-0.006654497582361272,0.05082792780259472,0.008714999310480094,0.0,0.0,1.0089389739663934e-05,0.0033377955169152772,0.003187915937285243,1.0162808023197248e-05,0.0031648857555057835,1.0470149096082089,source
218,137,139,176.7647359937695,-349.4126086921678,3.4106610123227945,10.0,10.0,3,2,264.38487237853695,230.7299589984863,11,9.218472313498744e-11,0.0,0.0,0.0,0.0,0.0,0.006088808029050047,0.004735577054282721,-0.011487907049909669,-0.011787767387504498,0.0,0.0,0.006088808121234771,0.004735577054282721,-0.011487907049909669,-0.011787767387504498,0.0,0.0,8.49802317947429e-21,0.0003304227416209523,0.0003304227427435424,1.0917918892216521e-07,2.5718638822842862e-17,0.999999996602564,transition
219,137,145,179.1543135850135,-330.2054537556027,3.385802703897216,10.0,10.0,3,3,262.4832602211392,221.88947080497607,11,1.2838077521882137e-10,0.0,0.0,0.0,0.0,0.0,-0.0048251094504328145,0.0028500540955596417,-0.0033717274736984612,0.006252848503270522,0.0,0.0,-0.004825109322052039,0.0028500540955596417,-0.0033717274736984612,0.006252848503270522,0.0,0.0,1.6481623445785537e-20,8.187115011801775e-05,8.187114887911516e-05,6.70288501878624e-09,2.0131174011153886e-16,1.0000000151323465,transition
220,138,192,126.18515034920918,71.948957474748,3.498936135995809,10.0,10.0,2,1,408.84405149352773,299.53689884454616,14,1.0047116633991025e-24,0.0,0.0,0.0,0.0,0.0,-0.005186239189371916,-0.006700346300613168,0.00036020913051370483,-0.0004901243654474488,0.0,0.0,-0.005186239189371916,-0.006700346300613168,0.00036020913051370483,-0.0004901243654474488,0.0,0.0,1.0094455265701914e-48,7.216168998882832e-05,7.216168998882832e-05,5.207309502043766e-09,1.3988662498431899e-44,1.0,transition
221,139,152,190.36149338723493,-368.46180942832893,3.8994603377729646,10.0,10.0,2,2,282.79692445411666,254.13388730771078,12,3.2979529201168287e-12,0.0,0.0,0.0,0.0,0.0,0.005895047729792293,0.009025956374901974,-0.005247443386388765,-0.009526754877195101,0.0,0.0,0.005895047733090246,0.009025956374901974,-0.005247443386388765,-0.009526754877195101,0.0,0.0,1.0876493463307118e-23,0.00023451419680167864,0.00023451419684056182,5.499690851977378e-08,4.6378827422126915e-20,0.999999999834197,transition
222,140,175,108.58479660059689,-152.38181318126544,2.5400950711624866,10.0,10.0,2,2,227.7411341645477,97.85432104355665,5,3.578299269355404e-08,0.0,0.0,0.0,0.0,0.0,-0.003843903718525938,0.007916624366354414,-0.0006276401951417684,-0.010114803825946843,0.0,0.0,-0.0038438679355332446,0.007916624366354414,-0.0006276401951417684,-0.010114803825946843,0.0,0.0,1.2804225661069418e-15,0.00018015172580720045,0.0001801514507157235,3.245454519497976e-08,7.107478518879267e-12,1.000001527001175,transition
223,141,184,238.1009123264202,85.55779448091292,3.1086985534067324,10.0,10.0,2,2,485.1586317139553,418.5530917387021,19,1.6107295864926755e-34,0.0,0.0,0.0,0.0,0.0,-0.0010527267078395202,-0.007042560544219422,0.0004952697997079316,-0.0010436280605988068,0.0,0.0,-0.0010527267078395202,-0.007042560544219422,0.0004952697997079316,-0.0010436280605988068,0.0,0.0,2.594449800802865e-68,5.204034424376677e-05,5.204034424376677e-05,2.708197429009749e-09,4.985458567779594e-64,1.0,transition
224,142,160,400.9808384312897,81.40282329659435,2.788910446192123,10.0,10.0,2,2,601.7596771317666,560.4680155625099,25,1.0274530884392266e-52,0.0,0.0,0.0,0.0,0.0,-0.0005724154867098723,-0.003941073592097878,0.00021050405989123678,-0.0018550244317838956,0.0,0.0,-0.0005724154867098723,-0.003941073592097878,0.00021050405989123678,-0.0018550244317838956,0.0,0.0,1.0556598489433053e-104,1.934514814950244e-05,1.934514814950244e-05,3.742347569261977e-10,5.456974745217741e-100,1.0,remote
225,143,171,373.64345904533593,-131.32921197421564,2.2252545118808733,10.0,10.0,2,2,476.825003275801,562.6921006027342,26,2.2802581213051046e-33,0.0,0.0,0.0,0.0,0.0,0.0005089185633687546,0.0001349947256044465,-0.002195594824104517,0.0012105906661581392,0.0,0.0,0.0005089185633687546,0.0001349947256044465,-0.002195594824104517,0.0012105906661581392,0.0,0.0,5.199577099777885e-66,6.563388072706091e-06,6.563388072706091e-06,4.3078062992940583e-11,7.922093044292739e-61,1.0,transition
226,144,149,363.2234132028266,-29.00101221588416,4.271944377385594,10.0,10.0,2,3,509.2182260231432,519.0605398264553,23,5.918996068005008e-38,0.0,0.0,0.0,0.0,0.0,-0.0016826314346671707,-0.0031668700416733306,0.0011797828335404026,0.0013778364645083132,0.0,0.0,-0.0016826314346671707,-0.0031668700416733306,0.0011797828335404026,0.0013778364645083132,0.0,0.0,3.503451445305875e-75,1.6150635263023534e-05,1.6150635263023534e-05,2.6084301939921925e-10,2.169234453165404e-70,1.0,remote
227,145,162,195.97800491113358,-328.3713881876538,2.911715860236111,10.0,10.0,3,3,278.7230033827992,235.1838901789554,12,7.025380254186827e-12,0.0,0.0,0.0,0.0,0.0,0.007355302380813035,0.014944723954010029,-0.00437011078683348,-0.011867322223707538,0.0,0.0,0.007355302387838415,0.014944723954010029,-0.00437011078683348,-0.011867322223707538,0.0,0.0,4.935596771591816e-23,0.0004373764522252561,0.0004373764523286038,1.9129816105155543e-07,1.128455074642123e-19,0.99999999976371,transition
228,146,159,98.55171004570806,-329.65587631277685,1.9414275713565416,10.0,10.0,2,2,183.72249412347196,180.1874066052546,9,1.4256007219613373e-05,0.0,0.0,0.0,0.0,0.0,0.028154918263043987,0.012394498436085153,-0.03000920953318378,-0.016812083147676044,0.0,0.0,0.0281691742702636,0.012394498436085153,-0.03000920953318378,-0.016812083147676044,0.0,0.0,2.032337418456686e-10,0.002129521810451706,0.002130324767121499,4.538283613411269e-06,9.540035631293844e-08,0.9996230825073315,transition
229,147,169,-72.25063443637887,-272.80625594421815,2.2485287702685746,10.0,10.0,3,2,11.12426438513429,0.0,0,0.9599166265299705,0.0,0.0,0.0,0.0,0.0,0.6133671367249632,0.036293450081109124,2.959100066193758,0.0866685335564211,0.0,0.0,1.5732837632549337,0.036293450081109124,2.959100066193758,0.0866685335564211,0.0,0.0,0.9214399298886787,9.141321095389694,11.240323650697121,126.34487577242106,0.08197628097937655,0.8132613774713464,source
230,148,191,225.61573319388873,-318.3294434148187,3.737460242364488,10.0,10.0,2,3,306.6252049430397,273.2249315698749,14,3.175689437239635e-14,0.0,0.0,0.0,0.0,0.0,0.001974113183109903,0.0012335860330327858,-0.006086119614741219,-0.007480376738413434,0.0,0.0,0.00197411318314166,0.0012335860330327858,-0.006086119614741219,-0.007480376738413434,0.0,0.0,1.0085003401795389e-27,9.84157454741565e-05,9.841574547428189e-05,9.685658957258635e-09,1.0247347467820394e-23,0.9999999999987259,transition
231,149,194,386.13532661675237,-33.14694566712383,3.4610789204311168,10.0,10.0,3,1,527.2623709765838,542.3445373455528,24,1.222286688834553e-40,0.0,0.0,0.0,0.0,0.0,-0.0031680211474154336,-0.0032303694404466556,0.0001196437787697013,-0.00030871702619153957,0.0,0.0,-0.0031680211474154336,-0.0032303694404466556,0.0001196437787697013,-0.00030871702619153957,0.0,0.0,1.4939847497021353e-80,2.0581265548301876e-05,2.0581265548301876e-05,4.235884915697177e-10,7.258954733351668e-76,1.0,remote
232,151,165,173.87969854595974,-178.18175627590543,3.9674456027046823,10.0,10.0,2,1,273.1148270934248,175.25163132786375,9,1.954276206214479e-11,0.0,0.0,0.0,0.0,0.0,0.000796840812006912,0.006665794491451217,-0.0013510389005756819,-0.007156290508062287,0.0,0.0,0.000796840831549674,0.006665794491451217,-0.0013510389005756819,-0.007156290508062287,0.0,0.0,3.819195490176057e-22,9.810557142859235e-05,9.81055714597373e-05,9.624703151441623e-09,3.892944542648591e-18,0.9999999996825364,transition
233,152,158,205.92982286563472,-386.38532959467256,3.6399389876389705,10.0,10.0,2,1,303.35869032391986,277.87468463849433,13,6.136223485217155e-14,0.0,0.0,0.0,0.0,0.0,0.0039957387377461216,0.00681033736351745,-0.0041662252131639994,-0.009018436535601793,0.0,0.0,0.003995738737807484,0.00681033736351745,-0.0041662252131639994,-0.009018436535601793,0.0,0.0,3.7653238660530576e-27,0.00016103625313872744,0.0001610362531392178,2.5932674825118233e-08,2.3381839757522732e-23,0.999999999996955,transition
234,153,188,-17.31389702062541,-305.2192884606585,4.232142224145132,10.0,10.0,2,1,65.82384817991951,0.0,0,0.23875350172980953,0.0,0.0,0.0,0.0,0.0,-0.31153616333994016,-0.0061047163224061595,-0.0021846424465619407,0.010193387485148173,0.0,0.0,-0.07278266161013064,-0.0061047163224061595,-0.0021846424465619407,0.010193387485148173,0.0,0.0,0.05700323458824616,0.09720072644098862,0.0054432612034735345,2.962909252924015e-05,10.472257798664964,17.857075530191615,source
235,156,183,245.3425154456417,-0.08789123915260788,5.669930552138013,10.0,10.0,2,2,429.4585290149282,397.42347072801783,18,3.31902977797202e-27,0.0,0.0,0.0,0.0,0.0,-0.004603715621367835,-0.00038772287299962513,-0.001872856293126296,-0.00024130910002334637,0.0,0.0,-0.004603715621367835,-0.00038772287299962513,-0.001872856293126296,-0.00024130910002334637,0.0,0.0,1.1015958667064995e-53,2.4910347325130168e-05,2.4910347325130168e-05,6.205254038586197e-10,4.42224210015403e-49,1.0,transition
236,157,164,461.9174270193744,-118.8452796661606,2.0415435998708418,10.0,10.0,3,2,564.7555137591421,640.0854829301678,29,1.6181728503540303e-46,0.0,0.0,0.0,0.0,0.0,0.00038970230572962924,-0.0002803160661473744,9.52805286132727e-05,0.0017961204165247739,0.0,0.0,0.00038970230572962924,-0.0002803160661473744,9.52805286132727e-05,0.0017961204165247739,0.0,0.0,2.618483373622887e-92,3.46557191382128e-06,3.46557191382128e-06,1.201018868986689e-11,7.555703470414039e-87,1.0,remote
237,159,177,115.66806627289535,-343.60902970689483,2.6326721917859857,10.0,10.0,2,1,204.08247878279604,202.27043493326613,10,1.0481519084291027e-06,0.0,0.0,0.0,0.0,0.0,0.024010290053194855,0.01798281740914648,-0.013107123342924095,-0.011979716263587268,0.0,0.0,0.024011338205103285,0.01798281740914648,-0.013107123342924095,-0.011979716263587268,0.0,0.0,1.09862242314357e-12,0.0012151860344919326,0.0012152363684532373,1.4767994312114124e-06,9.040401124119628e-10,0.9999585809291004,transition
238,160,174,423.30515909382274,84.54742457410953,4.162785059260617,10.0,10.0,2,2,621.5542780124692,583.0127224853809,26,3.4296592251990112e-56,0.0,0.0,0.0,0.0,0.0,0.001965647808198254,-0.0028526288648602995,-0.00011839410455221953,0.0005675499671641788,0.0,0.0,0.001965647808198254,-0.0028526288648602995,-0.00011839410455221953,0.0005675499671641788,0.0,0.0,1.1762562400992682e-111,1.2337392875729542e-05,1.2337392875729542e-05,1.5221126297010207e-10,9.534074597018238e-107,1.0,remote
239,162,179,212.62646363186064,-344.42223006354857,3.638817967487075,10.0,10.0,3,3,298.1056585330421,258.30964860329107,13,1.7438423973588397e-13,0.0,0.0,0.0,0.0,0.0,0.004349891166225991,0.009010037967503496,-0.005041821162866805,-0.011721583058971113,0.0,0.0,0.004349891166400375,0.009010037967503496,-0.005041821162866805,-0.011721583058971113,0.0,0.0,3.0409863068262255e-26,0.00026291780738055563,0.00026291780738207276,6.912577343859671e-08,1.156630027119866e-22,0.9999999999942296,transition
240,162,191,217.03835163531872,-332.51480996322107,4.558101166984063,10.0,10.0,3,3,300.1801700103402,256.64795661924444,13,1.156956860467838e-13,0.0,0.0,0.0,0.0,0.0,-0.0013561954797855047,0.010293474912635723,-9.367770980920905e-05,0.003025428067746328,0.0,0.0,-0.001356195479669809,0.010293474912635723,-9.367770980920905e-05,0.003025428067746328,0.0,0.0,1.3385491769835964e-26,0.00011695688246287404,0.00011695688246256018,1.3678912355361115e-08,1.14448089654928e-22,1.0000000000026836,transition
241,163,193,380.6530198530016,35.50801831511322,3.968195564641171,10.0,10.0,3,2,558.3824905189093,533.4899936864849,24,1.724474447201277e-45,0.0,0.0,0.0,0.0,0.0,-0.0024688928848477063,-0.0026383329496308863,-0.0015478528531555305,-0.0018440477995182853,0.0,0.0,-0.0024688928848477063,-0.0026383329496308863,-0.0015478528531555305,-0.0018440477995182853,0.0,0.0,2.97381211905015e-90,1.8852593571889592e-05,1.8852593571889592e-05,3.5542028438685276e-10,1.5774021265086262e-85,1.0,remote
242,163,197,381.17560403236234,23.211415260007996,3.9848618095656327,10.0,10.0,3,2,551.9235091671243,531.8150825262404,24,1.8460774845077046e-44,0.0,0.0,0.0,0.0,0.0,0.0008304554200147703,-0.003177643781597286,-0.00020870767703753132,0.001906995939677089,0.0,0.0,0.0008304554200147703,-0.003177643781597286,-0.00020870767703753132,0.001906995939677089,0.0,0.0,3.408002078806294e-88,1.4467268615755113e-05,1.4467268615755113e-05,2.0930186120041286e-10,2.3556637879073587e-83,1.0,remote
243,164,189,478.15018259293043,-131.16579560549965,3.2309464859239405,10.0,10.0,2,1,576.9788661104108,660.4643314384208,30,1.6047581810738294e-48,0.0,0.0,0.0,0.0,0.0,-0.0012889090652459664,-0.0026723894858521656,0.00038381211628672773,0.0006065580509381699,0.0,0.0,-0.0012889090652459664,-0.0026723894858521656,0.00038381211628672773,0.0006065580509381699,0.0,0.0,2.5752488197233857e-96,9.318176552332842e-06,9.318176552332842e-06,8.682841426044557e-11,2.763683221991176e-91,1.0,remote
244,169,176,-75.84569842034912,-292.6752159444303,2.58759771912516,10.0,10.0,2,2,11.29379885956258,0.0,0,0.9587113368101382,0.0,0.0,0.0,0.0,0.0,-1.2283408366135373,-0.027745120965176895,-0.8365987889528416,-0.0019972681514937728,0.0,0.0,-0.2696294998033991,-0.027745120965176895,-0.8365987889528416,-0.0019972681514937728,0.0,0.0,0.9191274273282822,2.2094925253872475,0.7733713816590334,0.5981032939692024,1.1884683725386547,2.8569618397922256,source
245,170,172,41.01168558193411,-253.10755356043836,3.4265460325272095,10.0,10.0,2,2,123.21783744411029,0.0,0,0.006610783853893719,0.0,0.0,0.0,0.0,0.0,-0.005192637728287242,0.00047052023268539443,0.061890526532005066,0.01572241666621952,0.0,0.0,0.001418146125606477,0.00047052023268539443,0.061890526532005066,0.01572241666621952,0.0,0.0,4.3702463162901894e-05,0.00410481653610164,0.004079864187957981,1.6645291792182035e-05,0.010711744594806104,1.0061159751879263,source
246,172,182,37.09582435684762,-275.924287977903,2.9027688509574325,10.0,10.0,2,1,116.06716046969788,0.0,0,0.01163873204577046,0.0,0.0,0.0,0.0,0.0,-0.027937318398201873,-0.0022571729058982514,0.02548566872395107,0.013754814298959557,0.0,0.0,-0.016298586352431414,-0.0022571729058982514,0.02548566872395107,0.013754814298959557,0.0,0.0,0.00013546008363324422,0.00162430281551547,0.0011094529733206245,1.2308859000099745e-06,0.12209628248397794,1.4640573819491287,source
247,174,178,447.29129515878685,82.15635442257849,4.076764488226715,10.0,10.0,2,2,639.7243076186023,607.1177414606175,27,1.7580289977905133e-59,0.0,0.0,0.0,0.0,0.0,0.0022506707743599973,-0.002543473964482236,-2.206497212311546e-05,0.00024969123028338526,0.0,0.0,0.0022506707743599973,-0.002543473964482236,-2.206497212311546e-05,0.00024969123028338526,0.0,0.0,3.090665957072317e-118,1.1597611316032437e-05,1.1597611316032437e-05,1.3450458823776362e-10,2.6649159666178906e-113,1.0,remote
248,178,187,470.8943937910718,79.98470212462107,3.347223187889501,10.0,10.0,2,2,658.0761344310936,630.8205332529063,28,6.693535952891976e-63,0.0,0.0,0.0,0.0,0.0,0.0024159791886123904,-0.002111484093027333,-0.00015775232439886968,0.0005165077717275121,0.0,0.0,0.0024159791886123904,-0.002111484093027333,-0.00015775232439886968,0.0005165077717275121,0.0,0.0,4.4803423552657495e-125,1.0586986589023808e-05,1.0586986589023808e-05,1.1208428503616997e-10,4.231933532352635e-120,1.0,remote
249,179,190,227.6948753499865,-361.2799381222852,1.6169580762179976,10.0,10.0,3,1,316.6600253050049,280.92025126444423,14,4.016810798341316e-15,0.0,0.0,0.0,0.0,0.0,0.004616242947683486,0.01116539559676299,-0.002906735419269165,-0.011945310530991238,0.0,0.0,0.004616242947687503,0.01116539559676299,-0.002906735419269165,-0.011945310530991238,0.0,0.0,1.6134768989671402e-29,0.00029711531226369594,0.000297115312263733,8.827750878157558e-08,5.430473733157667e-26,0.9999999999998752,transition
250,179,191,224.5803548970436,-341.6151734463534,5.396961172608126,10.0,10.0,3,3,309.2474831599407,268.46736560298797,14,1.8619864776228206e-14,0.0,0.0,0.0,0.0,0.0,-0.0020213983261760673,-0.00043725274695992534,-0.0058232479167082745,-0.00184678841433925,0.0,0.0,-0.0020213983261574476,-0.00043725274695992534,-0.0058232479167082745,-0.00184678841433925,0.0,0.0,3.4669936428502385e-28,4.1598084904576354e-05,4.159808490450108e-05,1.7304006677220803e-09,8.334503020534717e-24,1.0000000000018097,transition
251,181,195,280.6808543993233,-129.6263713693237,3.7089683902047703,10.0,10.0,2,1,390.37726731980166,467.2156315470545,21,1.3212184946194122e-22,0.0,0.0,0.0,0.0,0.0,-0.003892196342166206,0.0001315087034972763,0.002752585153866231,-0.0006172716557559933,0.0,0.0,-0.003892196342166206,0.0001315087034972763,0.002752585153866231,-0.0006172716557559933,0.0,0.0,1.745618310524386e-44,2.3124236231352057e-05,2.3124236231352057e-05,5.347303012833751e-10,7.548869043975863e-40,1.0,transition
252,187,196,489.00926387382856,88.14044003809747,3.1388908048675788,10.0,10.0,2,1,677.6989982667257,650.6866999447589,29,1.1547243693365839e-66,0.0,0.0,0.0,0.0,0.0,-0.00023480874319244658,-0.0016899458187113062,0.0001947778187595934,-0.0025111421849195346,0.0,0.0,-0.00023480874319244658,-0.0016899458187113062,0.0001947778187595934,-0.0025111421849195346,0.0,0.0,1.3333883691397714e-132,9.254825487622643e-06,9.254825487622643e-06,8.565179480634968e-11,1.4407493376542198e-127,1.0,remote
253,193,197,391.1936506793431,29.788446583875867,4.615405007380332,10.0,10.0,2,2,563.907486297194,543.799180308561,25,2.2204428116360106e-46,0.0,0.0,0.0,0.0,0.0,6.721751944296442e-05,-4.6319176324874963e-05,-0.0036099383782636314,0.0003949410531920064,0.0,0.0,6.721751944296442e-05,-4.6319176324874963e-05,-0.0036099383782636314,0.0003949410531920064,0.0,0.0,4.930366279746032e-92,1.3194297191372551e-05,1.3194297191372551e-05,1.7408947837426158e-10,3.73674035701567e-87,1.0,remote
