particle_id,field,x_real,x_imag,y_real,y_imag,z_real,z_imag
46,total,-0.0019533191893929833,-0.00028056556229579953,-0.0008051717249227356,0.0011554352799923587,0.0,0.0
47,incident,0.0004303083393929984,0.0,0.0,0.0,0.0,0.0
47,scattered,-0.003375587478254549,0.004312568651621126,0.012257345310195473,0.002697766303855248,0.0,0.0
47,total,-0.0029452791388615506,0.004312568651621126,0.012257345310195473,0.002697766303855248,0.0,0.0
48,incident,2.6915588082953093e-31,0.0,0.0,0.0,0.0,0.0
48,scattered,-0.0017165013082296701,-0.0005214627198004052,-0.0006572470409812645,0.0007972922978853564,0.0,0.0
48,total,-0.0017165013082296701,-0.0005214627198004052,-0.0006572470409812645,0.0007972922978853564,0.0,0.0
49,incident,1.492643549528706e-32,0.0,0.0,0.0,0.0,0.0
49,scattered,-0.0010927292602043001,-0.0013572815613444311,-0.000954107774405757,0.0013295559174271157,0.0,0.0
49,total,-0.0010927292602043001,-0.0013572815613444311,-0.000954107774405757,0.0013295559174271157,0.0,0.0
50,incident,1.139430944066872e-34,0.0,0.0,0.0,0.0,0.0
50,scattered,-0.0009749202993829635,-0.0014182019611133983,-0.000857994203052657,0.0008077834584662604,0.0,0.0
50,total,-0.0009749202993829635,-0.0014182019611133983,-0.000857994203052657,0.0008077834584662604,0.0,0.0
51,incident,2.796046084137491e-09,0.0,0.0,0.0,0.0,0.0
51,scattered,0.003204818779858135,0.005919555371985593,0.0024463407918548824,0.0022469575165065345,0.0,0.0
51,total,0.0032048215759042193,0.005919555371985593,0.0024463407918548824,0.0022469575165065345,0.0,0.0
52,incident,5.120675468568199e-11,0.0,0.0,0.0,0.0,0.0
52,scattered,0.002328928924892697,0.005494112138477927,-0.0010325789709362428,-0.001018439995192433,0.0,0.0
52,total,0.0023289289760994513,0.005494112138477927,-0.0010325789709362428,-0.001018439995192433,0.0,0.0
53,incident,3.8699987883402862e-16,0.0,0.0,0.0,0.0,0.0
53,scattered,-0.002935566511515746,0.0007383927032173906,0.0022498453752595893,0.002295030054188047,0.0,0.0
53,total,-0.0029355665115153593,0.0007383927032173906,0.0022498453752595893,0.002295030054188047,0.0,0.0
54,incident,5.9255321499656414e-24,0.0,0.0,0.0,0.0,0.0
54,scattered,-0.0024923461693865567,0.0001430919414384888,-4.1672288822610526e-05,0.0016075161849019876,0.0,0.0
54,total,-0.0024923461693865567,0.0001430919414384888,-4.1672288822610526e-05,0.0016075161849019876,0.0,0.0
55,incident,0.0031521673935672114,0.0,0.0,0.0,0.0,0.0
55,scattered,-0.006785871646646728,0.005242241223627812,0.0195621322760663,0.00226216082701114,0.0,0.0
55,total,-0.0036337042530795167,0.005242241223627812,0.0195621322760663,0.00226216082701114,0.0,0.0
56,incident,5.603966651769157e-24,0.0,0.0,0.0,0.0,0.0
56,scattered,-0.002325049811713565,-0.0011786220750002491,-0.0005265061134339438,0.0020923292075769053,0.0,0.0
56,total,-0.002325049811713565,-0.0011786220750002491,-0.0005265061134339438,0.0020923292075769053,0.0,0.0
57,incident,1.063258911185707e-37,0.0,0.0,0.0,0.0,0.0
57,scattered,-0.0008535247370942812,-0.0014884649956055913,-0.0008400205245247757,0.0005165809545051408,0.0,0.0
57,total,-0.0008535247370942812,-0.0014884649956055913,-0.0008400205245247757,0.0005165809545051408,0.0,0.0
58,incident,0.01763831857410204,0.0,0.0,0.0,0.0,0.0
58,scattered,-0.0068945799626182235,0.006904879387454957,0.031308274927461584,0.004227767389606488,0.0,0.0
58,total,0.010743738611483818,0.006904879387454957,0.031308274927461584,0.004227767389606488,0.0,0.0
59,incident,0.013501535090687172,0.0,0.0,0.0,0.0,0.0
59,scattered,0.03278443498947352,0.01038624360040387,0.04127934032811227,0.0038985296842165285,0.0,0.0
59,total,0.04628597008016069,0.01038624360040387,0.04127934032811227,0.0038985296842165285,0.0,0.0
60,incident,1.1322414174424062e-08,0.0,0.0,0.0,0.0,0.0
60,scattered,0.0031294242502113976,0.00466361683799148,-0.0005111020553191348,0.0011862986305318593,0.0,0.0
60,total,0.0031294355726255722,0.00466361683799148,-0.0005111020553191348,0.0011862986305318593,0.0,0.0
61,incident,1.2247252315250632e-28,0.0,0.0,0.0,0.0,0.0
61,scattered,-0.0015803521195020928,-0.0003717516286768055,-0.000796759111110223,0.0016535327285482257,0.0,0.0
61,total,-0.0015803521195020928,-0.0003717516286768055,-0.000796759111110223,0.0016535327285482257,0.0,0.0
62,incident,0.0531944785859621,0.0,0.0,0.0,0.0,0.0
62,scattered,-0.00441590427415154,0.007252873697109379,0.07617424209718728,0.007467900233559774,0.0,0.0
