gap_nm,polarization_deg,lmax,Egap_real,Egap_imag,Egap_abs,Egap_phase_deg,relative_magnitude_change,phase_change_deg,convergence_status
2.0,90,12,-0.10802399552551112,-0.0035224698791608486,0.10808141099812327,-178.1323485604991,0.004767768812088202,0.005330104300270477,PENDING
2.0,90,13,-0.10840803658178544,-0.003527026444098263,0.10846539683721762,-178.13655446008394,0.003540169033545602,0.004205899584832196,PASS
2.5,0,1,5.291009035412193,0.035579463353227286,5.291128661356287,0.38528045359612234,,,PENDING
2.5,0,2,6.315736891052521,0.04927759772453215,6.315929128690351,0.44703272664933746,0.16225648617221955,0.061752273053201634,PENDING
2.5,0,3,7.162898502829521,0.06099239850467201,7.163158174612142,0.48786431345105224,0.11827590921062757,0.0408315868017155,PENDING
2.5,0,4,7.754400400455969,0.06938112220508641,7.754710781886719,0.5126301456166661,0.07628300060607196,0.024765832165627444,PENDING
2.5,0,5,8.131584082810889,0.07482064948613992,8.131928296868642,0.5271772901739714,0.046387216071147326,0.014547144557297997,PENDING
2.5,0,6,8.359497846442101,0.07815553689790164,8.359863188630417,0.5356603980341494,0.027265385403886875,0.008483107860172368,PENDING
2.5,0,7,8.492942740781723,0.0801365722008113,8.493320803337236,0.5406078030169037,0.015713243123276342,0.004947404982743819,PENDING
2.5,0,8,8.569640096553961,0.08129230643073906,8.57002566061212,0.5434961458566083,0.008950364947846198,0.0028883428396966337,PENDING
2.5,0,9,8.613244626984493,0.08195944081048619,8.613634561218348,0.5451822779659925,0.00506277579995901,0.001686132109398386,PENDING
2.5,0,10,8.637878384936982,0.08234204627345959,8.638270845808554,0.5461652293456131,0.002851992607080685,0.000982951379626229,PENDING
2.5,0,11,8.651744030924023,0.08256055394300374,8.652137945138001,0.5467369007007002,0.0016027367359809246,0.0005716713550896202,PASS
2.5,30,1,3.840689972053724,0.024930700572178357,3.8407708863280368,0.37191334667265147,,,PENDING
2.5,30,2,4.64950637688354,0.03555850604929597,4.649642347109416,0.4381782576142862,0.1739642321702953,0.06626491094164066,PENDING
2.5,30,3,5.313594430601293,0.044583130322337544,5.313781462238207,0.4807226630019437,0.12498427341214946,0.0425444053876447,PENDING
2.5,30,4,5.7744981614642175,0.05101087541437468,5.77472346750597,0.5061274186105621,0.07982061961260241,0.025404755608605,PENDING
2.5,30,5,6.066592976801114,0.05515911027571767,6.06684373242125,0.5209344269307131,0.04815028667281935,0.014807008320161685,PENDING
2.5,30,6,6.24197656241217,0.05769088489830535,6.242243158024461,0.5295358086524347,0.028098781345570204,0.008601381721717871,PENDING
2.5,30,7,6.344002272577602,0.059188325206822136,6.344278374433973,0.534543131134427,0.01608302952479051,0.005007322481986876,PENDING
2.5,30,8,6.402266061135798,0.06005836791049654,6.402547752662791,0.5374643977971475,0.009100967377335716,0.00292126666272452,PENDING
2.5,30,9,6.435188004656495,0.06055873701020924,6.435472944228972,0.5391695814431822,0.005116203867457323,0.001705183646038222,PENDING
2.5,30,10,6.453682498869131,0.060844785990559244,6.453969312306338,0.5401638768606138,0.0028658903044514253,0.000994295417427793,PENDING
2.5,30,11,6.464041248759049,0.06100772103969019,6.464329138254402,0.5407423956966884,0.0016026142429470215,0.0005785188360789562,PASS
2.5,60,1,0.9400521120577998,0.0036331848553278773,0.940059132936074,0.2214399811058842,,,PENDING
2.5,60,2,1.3170377135572406,0.00812035475202199,1.317062746832277,0.3532595575347594,0.28624575010032766,0.13181957642888165,PENDING
2.5,60,3,1.6149862928608285,0.011764594384652034,1.615029142712105,0.41737176720033775,0.18449598709993276,0.06411220966558062,PENDING
2.5,60,4,1.8146936813584813,0.014270382015348483,1.8147497901819032,0.4505530694244149,0.11005409591466542,0.033181302224079445,PENDING
2.5,60,5,1.936610764736539,0.015836031851201107,1.9366755107653513,0.46850796410179796,0.06295619472942293,0.017954894677387756,PENDING
